IMDB_titleID,IMDB_rating,IMDB_title_name,netflix_type,netflix_title,netflix_director,netflix_cast,netflix_year,netflix_duration,netflix_genre,netflix_description
/title/tt6588218/,7.4 based on 748 user ratings, Terrace House: Aloha State (2016) (TV Series) ,TV Show,Terrace House: Aloha State,,"You, Reina Triendl, Ryota Yamasato, Yoshimi Tokui, Azusa Babazono, Kentaro",2017,4 Seasons,"International TV Shows, Reality TV","The beautiful island of Oahu is host to a new batch of six strangers who share a single roof, multiple conflicts and no script in this reality series."
/title/tt6333098/,"8.4 based on 4,365 user ratings", Abstract: The Art of Design (2017) (TV Series) ,TV Show,Abstract: The Art of Design,,"Christoph Niemann, Tinker Hatfield, Es Devlin, Bjarke Ingels, Paula Scher, Platon, Ilse Crawford, Ralph Gilles",2019,2 Seasons,Docuseries,Step inside the minds of the most innovative designers in a variety of disciplines and learn how design impacts every aspect of life.
/title/tt4192782/,"7.4 based on 13,496 user ratings"," Zádrhel (2015) (TV Series) aka ""Glitch"" ",TV Show,Glitch,,"Patrick Brammall, Genevieve O'Reilly, Emma Booth, Emily Barclay, Ned Dennehy, Sean Keenan, Hannah Monson, Aaron L. McGrath, John Leary, Rodger Corser, Andrew McFarlane, Luke Arnold, Rob Collins, Pernilla August",2019,3 Seasons,"International TV Shows, TV Dramas, TV Horror",A police officer and a doctor face an emotionally charged mystery when seven local residents inexplicably return from the dead in peak physical form.
/title/tt4524056/,"8.3 based on 12,923 user ratings"," Vis a vis (2015) (TV Series) aka ""Locked Up"" ",TV Show,Locked Up,,"Maggie Civantos, Najwa Nimri, Carlos Hipólito, Roberto Enríquez, Cristina Plazas, Berta Vázquez, Alba Flores, Inma Cuevas, María Isabel Díaz, María Salgueiro, Ramiro Blas, Alberto Velasco, Marta Aledo, Daniel Ortiz, Harlys Becerra, Laura Baena, Jesús Castejón, Verónika Moral",2019,4 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","Manipulated into embezzling funds for her boyfriend and sentenced to prison, a naïve young woman must quickly learn to survive in a harsh new world."
/title/tt1780441/,"7.8 based on 17,563 user ratings", Portlandia (2011) (TV Series) ,TV Show,Portlandia,,"Fred Armisen, Carrie Brownstein",2018,8 Seasons,TV Comedies,"Fred Armisen and Carrie Brownstein send up the residents of Portland, Ore. Typical targets include artisanal light bulbs and feminist bookstores."
/title/tt4159076/,"7.5 based on 37,745 user ratings"," Temná hmota (2015) (TV Series) aka ""Dark Matter"" ",TV Show,Dark Matter,,"Marc Bendavid, Melissa O'Neil, Anthony Lemke, Alex Mallari Jr., Jodelle Ferland, Roger Cross, Zoie Palmer",2017,3 Seasons,"TV Sci-Fi & Fantasy, TV Thrillers","After waking up aboard a derelict spaceship with no memories, the crew of the Raza investigates the mystery of their identities and destination."
/title/tt1844624/,"8.0 based on 266,381 user ratings", American Horror Story (2011) (TV Series) ,TV Show,American Horror Story,,"Evan Peters, Sarah Paulson, Jessica Lange, Denis O'Hare, Kathy Bates, Angela Bassett, Lily Rabe, Frances Conroy, Cheyenne Jackson, Emma Roberts, Taissa Farmiga, Wes Bentley, Finn Wittrock, Chloë Sevigny, Zachary Quinto, Jamie Brewer, Naomi Grossman, Dylan McDermott, Gabourey Sidibe, Lady Gaga, Mare Winningham, Joseph Fiennes, Michael Chiklis, Matt Bomer, Lizzie Brocheré, Erika Ervin, Mat Fraser, Rose Siggins, Connie Britton, James Cromwell, Adina Porter, Jyoti Amge, Billie Lourde, Alison Pill, Billy Eichner, Leslie Grossman, Colton Haynes, Cuba Gooding Jr., André Holland, Danny Huston",2018,8 Seasons,"TV Horror, TV Mysteries, TV Thrillers","This twisted Emmy-winning drama plays upon the power of supernatural fears and everyday horrors, exploring humankind's unsettling capacity for evil."
/title/tt4320258/,"7.8 based on 23,117 user ratings"," Dirilis: Ertugrul (2014) (TV Series) aka ""Resurrection: Ertugrul"" ",TV Show,Resurrection: Ertugrul,,"Engin Altan Düzyatan, Serdar Gökhan, Hülya Darcan, Kaan Taşaner, Esra Bilgiç, Osman Soykut, Serdar Deniz, Cengiz Coşkun, Reshad Strik, Hande Subaşı",2018,5 Seasons,"International TV Shows, TV Action & Adventure, TV Dramas","When a good deed unwittingly endangers his clan, a 13th-century Turkish warrior agrees to fight a sultan's enemies in exchange for new tribal land."
/title/tt3692064/,4.6 based on 229 user ratings, VeggieTales in the House (2014) (TV Series) ,TV Show,VeggieTales in the House,,"Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille",2016,4 Seasons,Kids' TV,"Bob the Tomato, Larry the Cucumber and their Veggie pals venture beyond the kitchen counter in these playful adventures with Christian themes."
/title/tt1839578/,"8.4 based on 159,029 user ratings"," Lovci zločinců (2011) (TV Series) aka ""Person of Interest"" ",TV Show,Person of Interest,,"Jim Caviezel, Michael Emerson, Taraji P. Henson, Kevin Chapman, Sarah Shahi, Amy Acker",2016,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",Ex-CIA agent John Reese and enigmatic billionaire Mr. Finch use software that can predict future events to prevent violent crimes before they occur.
/title/tt5363918/,"7.2 based on 40,000 user ratings"," Rozcarování (2018) (TV Series) aka ""Disenchantment"" ",TV Show,Disenchantment,,"Abbi Jacobson, Eric André, Nat Faxon, John DiMaggio, Tress MacNeille, Matt Berry, David Herman, Maurice LaMarche, Lucy Montgomery, Billy West",2019,2 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy","Princess duties call, but she'd rather be drinking. Free-spirited Bean exasperates the king as she wreaks havoc with her demon and elf pals."
/title/tt8295694/,7.2 based on 998 user ratings, Fastest Car (2018) (TV Series) ,TV Show,Fastest Car,,,2019,2 Seasons,Reality TV,The drivers of exotic supercars put their street cred on the line against deceptively fast sleeper cars built and modified by true gearheads.
/title/tt0452046/,"8.1 based on 150,624 user ratings"," Myšlenky zločince (2005) (TV Series) aka ""Quantico"" ",TV Show,Quantico,,"Priyanka Chopra, Josh Hopkins, Jake McLaughlin, Aunjanue Ellis, Yasmine Al Massri, Johanna Braddy, Tate Ellington, Graham Rogers, Anabelle Acosta, Russell Tovey, Blair Underwood, Pearl Thusi",2018,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries","When evidence in a deadly terrorist attack implicates FBI trainee Alex Parrish, she must discover which one of her classmates framed her."
/title/tt2741602/,"8.0 based on 182,363 user ratings"," Černá listina (2013) (TV Series) aka ""The Blacklist"" ",TV Show,The Blacklist,,"James Spader, Megan Boone, Diego Klattenhoff, Ryan Eggold, Harry Lennix, Amir Arison, Hisham Tawfiq, Mozhan Marnò",2019,6 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers","After turning himself in, a brilliant fugitive offers to help the FBI bag other baddies, but only if rookie profiler Elizabeth Keen is his partner."
/title/tt0101273/,"6.7 based on 3,010 user ratings", The Adjuster (1991) ,TV Show,The Adjusters,,"Rynn Lim, Chris Tong, Aric Ho, Chan Fong",2010,2 Seasons,"International TV Shows, TV Dramas","An insurance adjuster investigates cases of possible fraud while hiding a romance with a colleague, unaware that someone he trusts is toying with him."
/title/tt2628232/,"8.2 based on 108,118 user ratings", Penny Dreadful (2014) (TV Series) ,TV Show,Penny Dreadful,,"Josh Hartnett, Eva Green, Timothy Dalton, Reeve Carney, Rory Kinnear, Billie Piper, Danny Sapani, Harry Treadaway",2016,3 Seasons,"TV Dramas, TV Horror, TV Mysteries","The classic tales of Dracula, Frankenstein, Dorian Gray and more are woven together in this horror series set on the dark streets of Victorian London."
/title/tt4426042/,"7.8 based on 1,199 user ratings"," Mazhor (2014) (TV Series) aka ""Silver Spoon"" ",TV Show,Silver Spoon,,"Pavel Priluchnyy, Karina Razumovskaya, Dmitry Shevchenko, Denis Shvedov, Alexander Oblasov, Igor Zhizhikin, Bogdan Stypka, Alexander Dyachenko",2015,2 Seasons,"Crime TV Shows, International TV Shows, TV Action & Adventure","Forced to become an apprentice cop, cocky playboy Igor finds he's got a knack for police work. But his job soon takes him down a dark personal path."
/title/tt6562134/,6.1 based on 80 user ratings, VeggieTales in the City (2017) (TV Series) ,TV Show,VeggieTales in the City,,"Phil Vischer, Mike Nawrocki, Rob Paulsen, Tress MacNeille",2017,2 Seasons,Kids' TV,"With exciting trips to the big city, the ski slopes and beyond, the Veggie friends expand their horizons and learn valuable faith-based lessons."
/title/tt6877772/,"8.2 based on 25,279 user ratings", American Vandal (2017) (TV Series) ,TV Show,American Vandal,,"Tyler Alvarez, Griffin Gluck, Jimmy Tatro, Camille Hyde, Lou Wilson, Eduardo Franco, Jessica Juarez, Camille Ramsey, Calum Worthy, G. Hannelius, Karly Rothenberg",2018,2 Seasons,"Crime TV Shows, TV Comedies, Teen TV Shows","A high school is rocked by an act of vandalism, but the top suspect pleads innocence and finds an ally in a filmmaker. A satirical true crime mystery."
/title/tt6495756/,"7.2 based on 2,427 user ratings", Ingobernable (2017) (TV Series) ,TV Show,Ingobernable,,"Kate del Castillo, Eréndira Ibarra, Alberto Guerra, Erik Hayser, Luis Roberto Guzmán, Álvaro Guerrero, Aida López, Fernando Luján, Maxi Iglesias, Marianna Burelli, Maria del Carmen Farías, Tamara Mazarraza, Marina de Tavira, Marco Antonio Treviño, Alicia Jaziz, Harold Torres, Alessio Valentini, Diego Cadavid, Hernán Del Riego",2018,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows","The first lady of Mexico is a woman of conviction and ideals. But when she loses faith in her husband, she'll need all her strength to uncover the truth."
/title/tt5987254/,"7.9 based on 3,644 user ratings", I'm Sorry. (2017) (TV Series) ,TV Show,I'm Sorry,,"Andrea Savage, Tom Everett Scott, Olive Petrucci",2019,2 Seasons,TV Comedies,"Life is a series of awkward situations for comedy writer and mom Andrea, thanks to plenty of neuroses and a knack for sticking her foot in her mouth."
/title/tt10359446/,"8.2 based on 3,251 user ratings", The Chef Show (2019) (TV Series) ,TV Show,The Chef Show,,"Jon Favreau, Roy Choi",2019,2 Seasons,Docuseries,"Writer, director and food enthusiast Jon Favreau and chef Roy Choi explore food in and out of the kitchen with accomplished chefs and celebrity friends."
/title/tt4998212/,"7.5 based on 31,992 user ratings", The Ranch (2016) (TV Series) ,TV Show,The Ranch,,"Ashton Kutcher, Sam Elliott, Debra Winger, Elisha Cuthbert, Kelli Goss, Wilmer Valderrama, Danny Masterson",2019,7 Seasons,TV Comedies,"Being a pro athlete didn't pan out for Colt. Now he's helping his dad and brother keep the ranch afloat, and figuring out how he fits into the family."
/title/tt4209752/,7.0 based on 91 user ratings, Zak Storm (2016) (TV Series) ,TV Show,Zak Storm,,"Michael Johnston, Jessica Gee-George, Christine Marie Cabanos, Christopher Smith, Max Mittelman, Reba Buhr, Kyle Hebert",2016,3 Seasons,Kids' TV,"Teen surfer Zak Storm is mysteriously transported to the Bermuda Triangle, where he becomes the captain of a magical ship full of misfits."
/title/tt1530541/,"8.3 based on 3,202 user ratings", Offspring (2010) (TV Series) ,TV Show,Offspring,,"Asher Keddie, Kat Stewart, Richard Davies, Linda Cropper, Jane Harber, Alicia Gardiner, Lachy Hulme, Eddie Perfect, Deborah Mailman, John Waters",2017,7 Seasons,"TV Comedies, TV Dramas","A Melbourne obstetrician in her thirties struggles with the increasingly chaotic family, romantic and professional aspects of her life in this drama."
/title/tt7936336/,6.1 based on 18 user ratings, Tobot (2018) (TV Series) ,TV Show,Tobot,,"Octavian Kaul, Valin Shinyei, Chelsea Miller, Sunni Westbrook, Sam Vincent, Rebecca Shoichet, Jeff Evans Todd, Paul Dobson, Rhona Rees",2018,2 Seasons,"Kids' TV, Korean TV Shows",They’re robots that can transform into cars – and the Tobots are committed to fighting villains to protect the city and root out crime.
/title/tt1586680/,"8.6 based on 190,614 user ratings", Shameless (2011) (TV Series) ,TV Show,Shameless (U.S.),,"William H. Macy, Emmy Rossum, Justin Chatwin, Cameron Monaghan, Jeremy Allen White, Shanola Hampton, Steve Howey, Ethan Cutkosky, Emma Kenney, Laura Wiggins, Joan Cusack",2018,9 Seasons,"TV Comedies, TV Dramas",This dramedy based on a British series centers on siblings in a dysfunctional Chicago family who struggle while coping with their alcoholic father.
/title/tt2250192/,"7.6 based on 33,234 user ratings", Sword Art Online (2012) (TV Series) ,TV Show,Sword Art Online,,"Yoshitsugu Matsuoka, Haruka Tomatsu, Ayana Taketatsu, Kanae Ito, Rina Hidaka, Ayahi Takagaki, Hiroaki Hirata, Hiroki Yasumoto, Saori Hayami, Koichi Yamadera",2014,2 Seasons,"Anime Series, International TV Shows",A video game whiz helps create a new technology that enables players to guide their online avatars with their own bodies – but a dark twist emerges.
/title/tt2364582/,"7.5 based on 191,310 user ratings"," Agenti S.H.I.E.L.D. (2013) (TV Series) aka ""Marvel's Agents of S.H.I.E.L.D."" ",TV Show,Marvel's Agents of S.H.I.E.L.D.,,"Clark Gregg, Ming-Na Wen, Brett Dalton, Chloe Bennet, Iain De Caestecker, Elizabeth Henstridge, Adrianne Palicki, Luke Mitchell, Henry Simmons",2019,6 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy","Agent Phil Coulson, seen in action in Marvel's The Avengers, assembles a team of top S.H.I.E.L.D. agents to investigate bizarre threats."
/title/tt6953912/,8.7 based on 240 user ratings, Moving Art (2014) (TV Series) ,TV Show,Moving Art,,,2018,3 Seasons,"Docuseries, Science & Nature TV","Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans, forests, deserts and flowers."
/title/tt0988824/,"8.6 based on 73,871 user ratings", Naruto: Shippûden (2007) (TV Series) ,TV Show,Naruto,Hayato Date,"Junko Takeuchi, Chie Nakamura, Noriaki Sugiyama, Kazuhiko Inoue, Toshihiko Seki, Hidekatsu Shibata, Masako Katsuki, Nana Mizuki",2008,9 Seasons,"Anime Series, International TV Shows","Guided by the spirit demon within him, orphaned Naruto learns to harness his powers as a ninja in this anime adventure series."
/title/tt2195251/,6.8 based on 209 user ratings, Nature's Weirdest Events (2012) (TV Series) ,TV Show,Nature's Weirdest Events,,Chris Packham,2015,3 Seasons,"British TV Shows, Docuseries, Science & Nature TV","Host Chris Packham examines bizarre natural phenomena from around the globe, from strange creatures to geographical oddities."
/title/tt0117571/,"7.2 based on 276,171 user ratings"," Vřískot (1996) aka ""Scream: Vigila quién llama"" ",TV Show,Scream,,"Willa Fitzgerald, Bex Taylor-Klaus, John Karna, Amadeus Serafini, Connor Weil, Carlson Young, Jason Wiles, Tracy Middendorf, Tom Maden, Bobby Campo, Santiago Segura, Mike Vaughn",2019,3 Seasons,"Crime TV Shows, TV Horror, TV Mysteries","In this new TV series sequel to the classic horror franchise, a cyberbullying incident in Lakewood leads to a murder with chilling echoes of the past."
/title/tt1520211/,"8.2 based on 828,063 user ratings"," Živí mrtví (2010) (TV Series) aka ""The Walking Dead"" ",TV Show,The Walking Dead,,"Andrew Lincoln, Steven Yeun, Norman Reedus, Chandler Riggs, Melissa McBride, Lauren Cohan, Danai Gurira, Alanna Masterson, Sonequa Martin-Green, Josh McDermitt, Christian Serratos, Seth Gilliam, Ross Marquand, Lennie James, Emily Kinney, Jon Bernthal",2018,9 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas","In the wake of a zombie apocalypse, survivors hold on to the hope of humanity by banding together to wage a fight for their own survival."
/title/tt2707408/,"8.8 based on 334,346 user ratings", Narcos (2015) (TV Series) ,TV Show,Narcos,,"Wagner Moura, Pedro Pascal, Boyd Holbrook, Damián Alcázar, Alberto Ammann, Francisco Denis, Pêpê Rapazote, Matias Varela, Michael Stahl-David, Matt Whelan, Arturo Castro, Javier Cámara, José María Yazpik, Eric Lange, Brett Cullen, Miguel Ángel Silvestre, Kerry Bishé, Paulina Gaitán, Cristina Umaña, Paulina García, Juan Sebastián Calero, Joanna Christie, Taliana Vargas, Andrea Londo, Manolo Cardona, Diego Cataño, Raúl Méndez, Bruno Bichir, Stephanie Sigman, Florencia Lozano, Juan Pablo Raba, Leynar Gomez, Konstantin Melikhov, Martina García, Maurice Compte, Mauricio Cujar, Jorge Monterrosa, Germán Jaramillo, Juan Pablo Shuk, Julián Díaz, Alejandro Buitrago, Federico Rivera",2017,3 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",The true story of Colombia's infamously violent and powerful drug cartels fuels this gritty gangster drama series.
